id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
D0j64WknmDGtmDhL3dw3WQ,daily-clean-food-and-drink-sioux-falls,Daily Clean Food and Drink,https://s3-media2.fl.yelpcdn.com/bphoto/nXjVCaK9eEAboLfT56qMdQ/o.jpg,False,https://www.yelp.com/biz/daily-clean-food-and-drink-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,37,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 43.4882155099775, 'longitude': -96.7480375617743}",['delivery'],"{'address1': '6215 S Western Ave', 'address2': '', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['6215 S Western Ave', 'Sioux Falls, SD 57104']}",+16052711736,(605) 271-1736,5081.514020202673,$$
P49VrCD7a-N6iW8e7_l1Jg,willows-restaurant-sioux-falls,Willows Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/2cEv0RW8fRXfAm3WWk8fVg/o.jpg,False,https://www.yelp.com/biz/willows-restaurant-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 43.53543, 'longitude': -96.624055}","['pickup', 'delivery']","{'address1': '8000 E Arrowhead Pkwy', 'address2': None, 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57110', 'country': 'US', 'state': 'SD', 'display_address': ['8000 E Arrowhead Pkwy', 'Sioux Falls, SD 57110']}",+16053355900,(605) 335-5900,9027.318187359879,
i2ey2gYZEnkwnr459hqiew,tommyjacks-pub-sioux-falls,TommyJack's Pub,https://s3-media3.fl.yelpcdn.com/bphoto/Cg-JEVg00010HAoD_5aEdw/o.jpg,False,https://www.yelp.com/biz/tommyjacks-pub-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,21,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 43.543655, 'longitude': -96.724361}",['delivery'],"{'address1': '214 E 12th St', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['214 E 12th St', 'Sioux Falls, SD 57104']}",+16053679706,(605) 367-9706,1504.6046435822884,$
zjdnOvKbO2tZV9nm0kW6Wg,camilles-sidewalk-cafe-sioux-falls,Camille's Sidewalk Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/DhKh8SrexkosgdTqU_rHYw/o.jpg,False,https://www.yelp.com/biz/camilles-sidewalk-cafe-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,37,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 43.51537, 'longitude': -96.74077}",['delivery'],"{'address1': '1216 W 41st St', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['1216 W 41st St', 'Sioux Falls, SD 57105']}",+16053339727,(605) 333-9727,1987.378900455999,$
Mazw5G_Wl0ZYf6mtfe6Epg,caseys-sioux-falls-7,Casey's,https://s3-media4.fl.yelpcdn.com/bphoto/CI5xIYOKACGRVaEpewBLlQ/o.jpg,False,https://www.yelp.com/biz/caseys-sioux-falls-7?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",4.5,"{'latitude': 43.55382292778425, 'longitude': -96.75198908391339}",['delivery'],"{'address1': '1705 W Burnside St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['1705 W Burnside St', 'Sioux Falls, SD 57104']}",+16053327762,(605) 332-7762,2643.1865501989582,
-goO-_BMDLI-9RexAGxzSw,alibi-bar-and-grill-sioux-falls,Alibi Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/XDaV9z7tqAnGcWW2pkyCyA/o.jpg,False,https://www.yelp.com/biz/alibi-bar-and-grill-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 43.535873, 'longitude': -96.630772}",['delivery'],"{'address1': '7605 E Sd Hwy 42', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57110', 'country': 'US', 'state': 'SD', 'display_address': ['7605 E Sd Hwy 42', 'Sioux Falls, SD 57110']}",+16053354390,(605) 335-4390,8487.723555128525,
LxhszvCqLrphCV9R5-KqEQ,johnny-carinos-sioux-falls,Johnny Carino's,https://s3-media2.fl.yelpcdn.com/bphoto/EWXg9FuTL6Vli2wx056-AA/o.jpg,False,https://www.yelp.com/biz/johnny-carinos-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,119,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 43.52637, 'longitude': -96.77471}","['pickup', 'delivery']","{'address1': '2310 S Louise Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['2310 S Louise Ave', 'Sioux Falls, SD 57106']}",+16053617222,(605) 361-7222,3180.6338277002083,$$
XyEVJgSN1g3ois_imDVkDA,toppers-pizza-sioux-falls,Toppers Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/B-uJBqpsUpOxZ5309XzKcg/o.jpg,False,https://www.yelp.com/biz/toppers-pizza-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,5,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.53805778, 'longitude': -96.7318551}","['pickup', 'delivery']","{'address1': '817 S Minnesota Ave', 'address2': '', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['817 S Minnesota Ave', 'Sioux Falls, SD 57104']}",+16052758677,(605) 275-8677,646.9783581644936,
xniPnqfQ2tIBNhZ5CSAziw,dominos-pizza-sioux-falls-3,Domino's Pizza,,False,https://www.yelp.com/biz/dominos-pizza-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,"{'latitude': 43.53527, 'longitude': -96.73089}",[],"{'address1': '1108 S Minnesota Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['1108 S Minnesota Ave', 'Sioux Falls, SD 57105']}",+16053312121,(605) 331-2121,474.3121515183689,$
vEdRXt2KhnldV4BUWr2LJA,papa-johns-pizza-sioux-falls,Papa Johns Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CFuYB0T9-yNSHj8WYeWMsg/o.jpg,False,https://www.yelp.com/biz/papa-johns-pizza-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 43.53930512333755, 'longitude': -96.73183631363179}","['pickup', 'delivery']","{'address1': '711 S Minnesota Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['711 S Minnesota Ave', 'Sioux Falls, SD 57104']}",+16053357575,(605) 335-7575,769.8146529919009,$
UbnoBPz0rlhShagFzncN3g,fazolis-sioux-falls,Fazoli's,https://s3-media2.fl.yelpcdn.com/bphoto/Jehj27aKYImt3HJY7vrUdg/o.jpg,False,https://www.yelp.com/biz/fazolis-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,21,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 43.5133529, 'longitude': -96.777717477353}","['delivery', 'pickup']","{'address1': '4224 W Empire Pl', 'address2': '', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['4224 W Empire Pl', 'Sioux Falls, SD 57106']}",+16056818160,(605) 681-8160,4015.6356372982186,$
k9cSsB7r4dvbAGYmRiN1LQ,blue-rock-bar-and-grill-sioux-falls,Blue Rock Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/CBsgmv3oNHeGR2sImyUFeA/o.jpg,False,https://www.yelp.com/biz/blue-rock-bar-and-grill-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,53,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wraps', 'title': 'Wraps'}]",3.5,"{'latitude': 43.5905462, 'longitude': -96.7560088}",[],"{'address1': '4021 N Bobhalla Dr', 'address2': None, 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57107', 'country': 'US', 'state': 'SD', 'display_address': ['4021 N Bobhalla Dr', 'Sioux Falls, SD 57107']}",+16052712500,(605) 271-2500,6590.017490486159,$$
JSS4sIofHZZAYPXMMe97Mg,pizza-ranch-sioux-falls-2,Pizza Ranch,https://s3-media1.fl.yelpcdn.com/bphoto/RJPy2WrrWE6LjEo4wDj_Mg/o.jpg,False,https://www.yelp.com/biz/pizza-ranch-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,9,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.54482, 'longitude': -96.67855}",['delivery'],"{'address1': '3809 E 10th St', 'address2': 'Ste 100', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['3809 E 10th St', 'Ste 100', 'Sioux Falls, SD 57103']}",+16052759777,(605) 275-9777,4801.444216981227,$$
MxadmszGb8DcyOm-mQFkrg,marcos-pizza-sioux-falls-2,Marco's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/dfLfdMWVVXFLxEH2kN9zww/o.jpg,False,https://www.yelp.com/biz/marcos-pizza-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",2.0,"{'latitude': 43.51411, 'longitude': -96.67086}","['delivery', 'pickup']","{'address1': '3320 S Sycamore Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57110', 'country': 'US', 'state': 'SD', 'display_address': ['3320 S Sycamore Ave', 'Sioux Falls, SD 57110']}",+16052759696,(605) 275-9696,5658.86572428893,
gZKqvucRPAcS9P2nImkhQQ,overtime-sports-grill-and-bar-sioux-falls,Overtime Sports Grill & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/j7FPgCD8yREN59yzXYrv2A/o.jpg,False,https://www.yelp.com/biz/overtime-sports-grill-and-bar-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,22,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 43.5292435, 'longitude': -96.6706619}","['delivery', 'pickup']","{'address1': '4529 E 26th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57110', 'country': 'US', 'state': 'SD', 'display_address': ['4529 E 26th St', 'Sioux Falls, SD 57110']}",+16052711816,(605) 271-1816,5379.291776067862,$$
atrWn8OuST_1jIaFdewKcQ,grille-26-sioux-falls,Grille 26,https://s3-media2.fl.yelpcdn.com/bphoto/QY-Hu_d3hHFTwJpAA-J6Vg/o.jpg,False,https://www.yelp.com/biz/grille-26-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,179,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 43.5300793, 'longitude': -96.7510322}","['delivery', 'pickup']","{'address1': '1716 S Western Ave', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['1716 S Western Ave', 'Sioux Falls, SD 57105']}",+16054441716,(605) 444-1716,1231.4033752188384,$$
8rElWGfOvb9tfONYfsiZlA,safari-bar-and-grill-renner,Safari Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/kEIVxGvb1SyIEFtd0AVDgg/o.jpg,False,https://www.yelp.com/biz/safari-bar-and-grill-renner?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,12,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 43.64635, 'longitude': -96.71184}",[],"{'address1': '25795 475th Ave', 'address2': '', 'address3': '', 'city': 'Renner', 'zip_code': '57055', 'country': 'US', 'state': 'SD', 'display_address': ['25795 475th Ave', 'Renner, SD 57055']}",+16052314835,(605) 231-4835,12735.983348934657,$$
NWKaBs5Yrl8K6y-isand6Q,tomacellis-too-sioux-falls,Tomacelli's Too,,False,https://www.yelp.com/biz/tomacellis-too-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,5,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.5465851, 'longitude': -96.6893541}",['delivery'],"{'address1': '2909 E 10th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['2909 E 10th St', 'Sioux Falls, SD 57103']}",+16053349334,(605) 334-9334,4056.4649488037717,$
IqW25arMONK9_tElwIPWSQ,little-caesars-pizza-sioux-falls-3,Little Caesars Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/u2t9_SJDAEOfmL7QvxPqBg/o.jpg,False,https://www.yelp.com/biz/little-caesars-pizza-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.5,"{'latitude': 43.5152354, 'longitude': -96.7313549}",[],"{'address1': '3221 S Minnesota Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['3221 S Minnesota Ave', 'Sioux Falls, SD 57105']}",+16053323131,(605) 332-3131,2015.265673611009,$
1VIJ-7F1bs7c-M1RlPvKmQ,dominos-pizza-sioux-falls-4,Domino's Pizza,,False,https://www.yelp.com/biz/dominos-pizza-sioux-falls-4?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 43.5443954467773, 'longitude': -96.6758117675781}",[],"{'address1': '4009 E 10th St', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['4009 E 10th St', 'Sioux Falls, SD 57103']}",+16053315171,(605) 331-5171,5012.202192058137,$
WaWQj4PzFyB6274HGAJ4yA,toppers-sioux-falls,Toppers,https://s3-media4.fl.yelpcdn.com/bphoto/TkYA_DRMNH_gL7oOAyEO5g/o.jpg,False,https://www.yelp.com/biz/toppers-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,8,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2.5,"{'latitude': 43.561241, 'longitude': -96.711959}",[],"{'address1': '1213 N Cliff Ave', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['1213 N Cliff Ave', 'Sioux Falls, SD 57103']}",+16053397686,(605) 339-7686,3694.01675703377,$$
nAwVDqddPS3m7ApG_rn74w,the-liebrary-sioux-falls,The Liebrary,https://s3-media2.fl.yelpcdn.com/bphoto/G15Tk7hZwcu3cMANCP6PiQ/o.jpg,False,https://www.yelp.com/biz/the-liebrary-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,14,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.4987134319203, 'longitude': -96.7902374267578}",[],"{'address1': '5108 S Marion Rd', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['5108 S Marion Rd', 'Sioux Falls, SD 57106']}",+16052714451,(605) 271-4451,5807.686236554896,$$
UOTsvX4XYiEj0Oknd8K2xw,papa-johns-pizza-sioux-falls-3,Papa Johns Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/MhYc_a3zxrHpEQ5tc8LIUA/o.jpg,False,https://www.yelp.com/biz/papa-johns-pizza-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 43.528669, 'longitude': -96.7901811}","['delivery', 'pickup']","{'address1': '5243 West 26Th Street', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['5243 West 26Th Street', 'Sioux Falls, SD 57106']}",+16053617272,(605) 361-7272,4395.855935941182,$
OZCPt9IXjx1QC2E4ZBir1w,critters-lounge-crooks,Critters Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/P9U47yhVT4vud4SMc5LwlA/o.jpg,False,https://www.yelp.com/biz/critters-lounge-crooks?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,"{'latitude': 43.6621349, 'longitude': -96.8096999}",[],"{'address1': '200 E Main St', 'address2': '', 'address3': '', 'city': 'Crooks', 'zip_code': '57020', 'country': 'US', 'state': 'SD', 'display_address': ['200 E Main St', 'Crooks, SD 57020']}",+16055435425,(605) 543-5425,15534.80714600358,
YjqA62bzLResWWgPx5awvQ,mamas-ladas-sioux-falls,Mama's Ladas,https://s3-media1.fl.yelpcdn.com/bphoto/SUJqCWP6FecBgRjXcMh69g/o.jpg,False,https://www.yelp.com/biz/mamas-ladas-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,108,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 43.5448249, 'longitude': -96.7271833}",['delivery'],"{'address1': '116 W 11th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['116 W 11th St', 'Sioux Falls, SD 57104']}",+16053322772,(605) 332-2772,1478.3136351922283,$$
rqUTYzlU3u1j6Y5Jav7gfg,kravn-bar-and-grill-sioux-falls-2,kRav'N Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Z4bkrr0p0_F4u7OCCsuXjg/o.jpg,False,https://www.yelp.com/biz/kravn-bar-and-grill-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,85,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wraps', 'title': 'Wraps'}]",3.5,"{'latitude': 43.486078, 'longitude': -96.769291}",['delivery'],"{'address1': '3512 W 74th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57108', 'country': 'US', 'state': 'SD', 'display_address': ['3512 W 74th St', 'Sioux Falls, SD 57108']}",+16052743338,(605) 274-3338,5875.110256743448,$$
b63xs94sSyjkMP9ChesawQ,granite-city-food-and-brewery-sioux-falls-3,Granite City Food & Brewery,https://s3-media1.fl.yelpcdn.com/bphoto/Sl-TsGuaKhRSteoybuRNug/o.jpg,False,https://www.yelp.com/biz/granite-city-food-and-brewery-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,200,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 43.521484, 'longitude': -96.771286}","['delivery', 'pickup']","{'address1': '2620 S Louise Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['2620 S Louise Ave', 'Sioux Falls, SD 57106']}",+16053620000,(605) 362-0000,3099.9935697330334,$$
OUQQGFBwlG_aLwWOavj29Q,greggs-substation-and-casino-sioux-falls,Gregg's Substation And Casino,https://s3-media3.fl.yelpcdn.com/bphoto/rhROS9bN2hlmTm4lSZVfUw/o.jpg,False,https://www.yelp.com/biz/greggs-substation-and-casino-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,23,"[{'alias': 'casinos', 'title': 'Casinos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,"{'latitude': 43.51523, 'longitude': -96.73761}","['delivery', 'pickup']","{'address1': '1000 W 41st St', 'address2': None, 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['1000 W 41st St', 'Sioux Falls, SD 57105']}",+16053325454,(605) 332-5454,1994.8097086024393,$
aRfVmb_H1cKF_XPJJ79eBQ,verde-lounge-sioux-falls,Verde Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/vSxnKPjd2uGVqrWtn97Kkg/o.jpg,False,https://www.yelp.com/biz/verde-lounge-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,4,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 43.54958376404381, 'longitude': -96.72755497055219}","['delivery', 'pickup']","{'address1': '100 W 8th St', 'address2': None, 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['100 W 8th St', 'Sioux Falls, SD 57104']}",+16053392000,(605) 339-2000,1957.929388470718,
uOHzy3wkXuXZ9Cn0KWeGsA,little-caesars-sioux-falls-2,Little Caesars,https://s3-media1.fl.yelpcdn.com/bphoto/oXY2hAN-SCjgDZzSvJDiJA/o.jpg,False,https://www.yelp.com/biz/little-caesars-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,14,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,"{'latitude': 43.5146751, 'longitude': -96.792331}",[],"{'address1': '5417 W 41st St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['5417 W 41st St', 'Sioux Falls, SD 57106']}",+16053614141,(605) 361-4141,5029.2130440778055,$
